"Year ","Crop ","Month ","City","State","Price"
"2022","Almond","October ","Jammu","Jammu & Kashmir","30000"
"2022","Almond","November ","Jammu","Jammu & Kashmir","30000"
"2022","Almond","December ","Jammu","Jammu & Kashmir","30000"
"2022","Almond","January","Mumbai","Maharashtra","58250"
"2022","Almond","February","Mumbai","Maharashtra","73000"
"2022","Almond","March","Mumbai","Maharashtra","81375"
"2022","Almond","April","Mumbai","Maharashtra","84800"
"2022","Almond","May","Mumbai","Maharashtra","84875"
"2022","Almond","June","Mumbai","Maharashtra","73375"
"2022","Almond","July","Mumbai","Maharashtra","58000"
"2022","Almond","August","Mumbai","Maharashtra","55500"
"2022","Almond","September","Mumbai","Maharashtra","55040"
"2022","Almond","October","Mumbai","Maharashtra","62500"
"2022","Almond","November","Mumbai","Maharashtra","72500"
"2022","Almond","December","Mumbai","Maharashtra","75000"
"2022","Almond","January","Kanpur","Uttarpradesh","63000"
"2022","Almond","February","Kanpur","Uttarpradesh","66000"
"2022","Almond","March","Kanpur","Uttarpradesh","67250"
"2022","Almond","April","Kanpur","Uttarpradesh","66650"
"2022","Almond","May","Kanpur","Uttarpradesh","66500"
"2022","Almond","June","Kanpur","Uttarpradesh","64763"
"2022","Almond","July","Kanpur","Uttarpradesh","64100"
"2022","Almond","August","Kanpur","Uttarpradesh","64500"
"2022","Almond","September","Kanpur","Uttarpradesh","63300"
"2022","Almond","October","Kanpur","Uttarpradesh","65500"
"2022","Almond","November","Kanpur","Uttarpradesh","61250"
"2022","Almond","December","Kanpur","Uttarpradesh","61000"
"2022","Almond","January","Delhi","Delhi","78000"
"2022","Almond","February","Delhi","Delhi","76875"
"2022","Almond","March","Delhi","Delhi","72875"
"2022","Almond","April","Delhi","Delhi","71200"
"2022","Almond","May","Delhi","Delhi","70750"
"2022","Almond","June","Delhi","Delhi","70000"
"2022","Almond","July","Delhi","Delhi","70000"
"2022","Almond","August","Delhi","Delhi","70000"
"2022","Almond","September","Delhi","Delhi","70000"
"2022","Almond","October","Delhi","Delhi","71000"
"2022","Almond","November","Delhi","Delhi","71000"
"2022","Almond","December","Delhi","Delhi","71000"
"2023","Almond","January","Jammu","Jammu & Kashmir","30000"
"2023","Almond","February","Jammu","Jammu & Kashmir","30000"
"2023","Almond","March","Jammu","Jammu & Kashmir","30000"
"2023","Almond","April","Jammu","Jammu & Kashmir","30000"
"2023","Almond","May","Jammu","Jammu & Kashmir","32500"
"2023","Almond","June","Jammu","Jammu & Kashmir","35000"
"2023","Almond","July","Jammu","Jammu & Kashmir","35000"
"2023","Almond","August","Jammu","Jammu & Kashmir","35000"
"2023","Almond","September","Jammu","Jammu & Kashmir","35000"
"2023","Almond","October","Jammu","Jammu & Kashmir","33500"
"2023","Almond","November","Jammu","Jammu & Kashmir","34000"
"2023","Almond","December","Jammu","Jammu & Kashmir","34000"
"2023","Almond","January","Mumbai","Maharashtra","75000"
"2023","Almond","February","Mumbai","Maharashtra","75000"
"2023","Almond","March","Mumbai","Maharashtra","75000"
"2023","Almond","April","Mumbai","Maharashtra","75500"
"2023","Almond","May","Mumbai","Maharashtra","75000"
"2023","Almond","June","Mumbai","Maharashtra","75000"
"2023","Almond","July","Mumbai","Maharashtra","75000"
"2023","Almond","August","Mumbai","Maharashtra","75000"
"2023","Almond","September","Mumbai","Maharashtra","75300"
"2023","Almond","October","Mumbai","Maharashtra","72500"
"2023","Almond","November","Mumbai","Maharashtra","71875"
"2023","Almond","December","Mumbai","Maharashtra","73000"
"2023","Almond","January","Kanpur","Uttarpradesh","58000"
"2023","Almond","February","Kanpur","Uttarpradesh","59500"
"2023","Almond","March","Kanpur","Uttarpradesh","59800"
"2023","Almond","April","Kanpur","Uttarpradesh","57500"
"2023","Almond","May","Kanpur","Uttarpradesh","56000"
"2023","Almond","June","Kanpur","Uttarpradesh","56600"
"2023","Almond","July","Kanpur","Uttarpradesh","55500"
"2023","Almond","August","Kanpur","Uttarpradesh","56000"
"2023","Almond","September","Kanpur","Uttarpradesh","56300"
"2023","Almond","October","Kanpur","Uttarpradesh","57250"
"2023","Almond","November","Kanpur","Uttarpradesh","59500"
"2023","Almond","December","Kanpur","Uttarpradesh","63600"
"2023","Almond","January","Delhi","Delhi","71500"
"2023","Almond","February","Delhi","Delhi","71125"
"2023","Almond","March","Delhi","Delhi","70400"
"2023","Almond","April","Delhi","Delhi","69975"
"2023","Almond","May","Delhi","Delhi","69900"
"2023","Almond","June","Delhi","Delhi","69900"
"2023","Almond","July","Delhi","Delhi","69938"
"2023","Almond","August","Delhi","Delhi","70013"
"2023","Almond","September","Delhi","Delhi","70020"
"2023","Almond","October","Delhi","Delhi","70013"
"2023","Almond","November","Delhi","Delhi","70050"
"2023","Almond","December","Delhi","Delhi","69200"
